c0,c1,c2,c3,c4,c5,c6,c7,c8
N,F,773687.0,115.0,170135.87,163095.4101,172137.063507,0.17,4
N,F,1234027.0,27.0,34751.2,32105.7088,34157.233792,0.15,2
N,F,2327754.0,112.0,182334.7,173933.5358,178804.864575,0.29,6
N,F,2420753.0,267.0,377919.59,361496.9277,376189.646524,0.35,8
N,F,2630871.0,233.0,353107.35,338799.3625,346573.196122,0.41,12
N,F,2872924.0,180.0,289276.21,277808.5813,288702.544134,0.23,6
N,F,345237.0,224.0,304775.52,285964.6666,300579.006406,0.58,9
N,F,1386757.0,227.0,350454.57,330700.57,347944.299552,0.42,8
N,F,2206130.0,340.0,436129.6,411525.0046,425231.793317,0.65,12
N,F,2507518.0,264.0,388466.32,377137.4004,395278.294441,0.41,11
N,F,580237.0,137.0,208810.66,195151.6056,199138.931256,0.37,6
N,F,1803494.0,318.0,479694.19,455002.1233,466274.414058,0.6,11
N,F,2203756.0,174.0,214573.97,208506.4901,217747.89684,0.2,6
N,F,2635026.0,143.0,206704.96,191347.6873,200729.26863,0.35,6
N,F,628302.0,24.0,25835.04,25318.3392,25824.705984,0.02,1
N,F,2044043.0,163.0,236015.75,226878.424,239144.723801,0.34,7
N,F,2199667.0,18.0,19753.92,18963.7632,18963.7632,0.04,1
N,F,127117.0,131.0,216122.37,203440.3353,209541.596965,0.32,6
N,F,140056.0,274.0,382924.13,362732.4882,373903.013182,0.41,8
N,F,281171.0,126.0,196715.08,190426.4388,198965.345598,0.25,6
N,F,286172.0,67.0,88255.95,85232.4685,90354.606335,0.09,2
N,F,525605.0,101.0,159267.72,150411.9492,153174.928728,0.2,4
N,F,618483.0,210.0,341778.64,325201.7533,334525.457497,0.55,11
N,F,1277399.0,294.0,434381.77,413693.5169,421810.066679,0.63,13
N,F,2321702.0,117.0,169925.02,155487.9262,164949.998752,0.5,6
N,F,2333044.0,109.0,194661.53,184522.794,195225.2949,0.24,6
N,F,2420686.0,237.0,355397.49,342255.2975,358144.18454,0.29,8
N,F,2638638.0,182.0,279748.76,261489.0676,271718.229684,0.44,7
N,F,2638670.0,39.0,71670.54,68421.4098,71842.48029,0.08,2
N,F,188070.0,229.0,343883.44,326858.2383,337553.07285,0.29,6
N,F,327769.0,77.0,117424.14,111243.7668,114355.669724,0.38,6
N,F,774834.0,175.0,239407.75,229047.8548,237909.589072,0.46,9
N,F,792400.0,339.0,519828.84,505339.1607,527158.279505,0.46,14
N,F,904795.0,8.0,11255.36,10129.824,10433.71872,0.1,1
N,F,904796.0,559.0,866375.68,819737.5722,855127.883892,0.79,14
N,F,1047321.0,197.0,272722.94,255655.4163,269164.286904,0.6,10
N,F,1112095.0,46.0,61605.2,55904.712,56463.75912,0.12,2
N,F,1112096.0,246.0,353306.19,331731.1002,347342.799839,0.51,8
N,F,1841591.0,222.0,353716.45,333912.7011,343828.617525,0.45,9
N,F,1891908.0,109.0,180767.07,173311.8978,186646.699024,0.18,4
N,F,1899459.0,74.0,86586.29,82754.4886,85770.712616,0.09,2
N,F,1912992.0,239.0,273981.75,257984.4747,268457.703634,0.43,8
N,F,1912993.0,275.0,443440.09,419433.0502,436865.8124,0.55,10
N,F,2551079.0,103.0,178428.34,171878.8104,177414.962301,0.19,4
N,F,936756.0,26.0,40480.41,39869.873,41253.9458,0.05,3
N,F,1158595.0,144.0,205713.05,191350.9346,203505.342854,0.33,5
N,F,1485963.0,52.0,78479.74,73874.6465,76163.521423,0.2,4
N,F,1640509.0,319.0,475857.15,445830.292,464436.285526,0.7,12
N,F,2462064.0,345.0,516498.84,494191.8517,514420.856589,0.65,13
N,F,234472.0,227.0,371198.81,351515.7227,362431.625606,0.45,9
N,F,453826.0,349.0,467839.89,447546.1857,464013.679205,0.59,11
N,F,947150.0,287.0,408264.37,382009.3637,400991.981008,0.83,13
N,F,1011287.0,81.0,122385.27,114584.0228,117662.718762,0.24,4
N,F,1011288.0,213.0,319445.22,304495.8814,310305.601688,0.36,8
N,F,1138195.0,497.0,694377.01,655849.7537,687705.624852,0.9,17
N,F,2787299.0,263.0,385926.24,360567.4638,376403.853894,0.47,8
N,F,2803615.0,289.0,363566.87,341146.5051,357373.721198,0.65,10
N,F,2829007.0,151.0,213973.25,198779.1868,202683.9138,0.46,6
N,F,629744.0,377.0,566215.95,535962.6419,562836.491586,1.02,17
N,F,1657987.0,83.0,126477.23,121268.2244,125783.11148,0.12,3
N,F,1796190.0,191.0,297627.17,286340.9826,297101.49643,0.23,6
N,F,1851963.0,115.0,155250.81,149686.2108,154943.381124,0.13,3
N,F,1851964.0,196.0,282490.86,267823.1646,271462.749212,0.44,8
N,F,2074356.0,68.0,93861.17,89866.9299,93904.669125,0.09,2
N,F,2378300.0,318.0,456871.05,435943.6892,448555.79232,0.51,11
N,F,2805516.0,241.0,346217.69,333386.4884,345227.567846,0.23,7
N,F,2846851.0,83.0,135014.17,124195.1815,129446.745576,0.34,5
N,F,190493.0,301.0,440080.73,410819.6335,416703.598646,0.61,9
N,F,376939.0,206.0,287591.55,269956.2453,276679.919913,0.51,9
N,F,652565.0,345.0,523902.37,495151.3142,516086.219454,0.57,11
N,F,854407.0,155.0,244773.36,228618.147,237217.372197,0.64,10
N,F,1097891.0,469.0,725238.84,693924.3025,713879.955496,0.72,15
N,F,1525556.0,14.0,13127.66,12077.4472,12198.221672,0.08,1
N,F,1659496.0,29.0,41318.7,38279.4776,39790.137296,0.23,3
N,F,1710195.0,36.0,62845.2,58446.036,62537.25852,0.07,1
N,F,1731961.0,32.0,58952.66,53738.7824,55322.162508,0.15,2
N,F,1928671.0,39.0,69514.93,68819.7807,70943.118048,0.02,2
N,F,2256328.0,375.0,569852.64,540233.6386,566052.635682,0.75,15
N,F,2378655.0,158.0,248934.82,237386.541,250295.120787,0.3,6
N,F,2455496.0,386.0,585586.46,550648.8844,575765.114448,0.71,12
N,F,2768416.0,4.0,7623.68,7471.2064,7695.342592,0.02,1
N,F,790490.0,304.0,464349.45,450670.7603,472511.277419,0.44,12
N,F,1654091.0,262.0,326564.41,310524.6868,322363.066988,0.63,13
N,F,1748682.0,195.0,271218.49,260903.7163,272489.426455,0.4,9
N,F,1978046.0,180.0,255813.38,239765.2157,243870.016621,0.49,8
N,F,2211171.0,56.0,107340.19,103214.9573,107515.929515,0.08,2
N,F,2396784.0,365.0,532915.18,500536.3212,519190.188411,0.85,15
N,F,361860.0,273.0,378850.02,357622.4355,372015.092632,0.47,9
N,F,963722.0,265.0,368077.66,345200.4518,350086.007112,0.68,13
N,F,1192636.0,168.0,198010.17,187424.029,194306.416542,0.43,7
N,F,1615065.0,101.0,170624.64,166308.36,177104.8618,0.08,3
N,F,2206663.0,257.0,360332.57,339376.1352,356198.891814,0.49,9
N,F,2320760.0,328.0,515254.15,491914.0317,513610.984799,0.55,11
N,F,579908.0,140.0,208488.86,204136.3512,212973.388992,0.11,5
N,F,817806.0,131.0,174350.16,165932.4728,175256.728534,0.24,5
N,F,1004428.0,82.0,134487.52,127779.3482,133428.22787,0.13,3
N,F,1072432.0,377.0,591593.82,554587.665,578328.746702,1.05,17
N,F,1490405.0,175.0,266066.44,251374.5443,261488.364164,0.32,7
N,F,1565965.0,99.0,130082.88,124632.1575,126640.877316,0.2,4
N,F,2158079.0,234.0,317277.06,302787.8615,317434.241531,0.41,9
N,F,255292.0,47.0,54301.73,51643.5973,54689.432946,0.15,3
N,F,520544.0,546.0,910210.01,872469.4588,916540.572686,0.99,22
N,F,1003934.0,248.0,436525.53,416288.6504,431522.764575,0.51,9
N,F,1038534.0,183.0,264122.58,252096.1646,261758.389426,0.3,6
N,F,1413277.0,92.0,158257.37,157532.7663,163834.076952,0.01,2
N,F,1975692.0,241.0,342471.13,320936.6734,331316.346421,0.5,10
N,F,2466329.0,159.0,215528.33,210710.9053,218410.543181,0.22,7
N,F,1900112.0,475.0,753817.84,710879.1342,739372.117383,0.9,18
N,F,2781756.0,228.0,323727.2,312070.9394,321090.246475,0.45,11
N,F,2832878.0,84.0,136390.78,129558.4912,132835.061488,0.16,4
N,F,99963.0,262.0,406824.95,382854.563,393375.16341,0.62,13
N,F,938107.0,201.0,281754.33,270647.2357,288609.296339,0.63,12
N,F,1880179.0,39.0,53070.42,48824.7864,49801.282128,0.08,1
N,F,1934187.0,205.0,261755.77,251079.4946,256846.668054,0.26,7
N,F,1970369.0,139.0,169294.73,161078.4999,165896.617185,0.4,8
N,F,2267779.0,100.0,151942.2,147227.669,156081.50854,0.11,4
N,F,492592.0,23.0,43705.29,39771.8139,40169.532039,0.09,1
N,F,729681.0,218.0,350851.28,336959.182,343246.365756,0.41,9
N,F,34326.0,129.0,170975.63,160177.809,167431.495138,0.33,6
N,F,502738.0,45.0,84630.6,83784.294,85459.97988,0.01,1
N,F,746398.0,245.0,344902.53,330935.358,340761.70986,0.31,10
N,F,1176269.0,35.0,55307.31,52909.4471,55134.389981,0.18,4
N,F,1215807.0,57.0,83484.03,78651.9717,80968.008477,0.12,2
N,F,1384867.0,294.0,399088.69,379454.6604,391511.326023,0.46,10
N,F,1887474.0,162.0,235357.35,229061.4528,234691.910127,0.25,7
N,F,2114998.0,332.0,460344.67,443267.5901,468064.982033,0.49,12
N,F,2301813.0,131.0,198311.49,189845.8075,197183.503202,0.13,4
N,F,2301814.0,91.0,129557.48,124511.6782,125872.687766,0.16,4
N,F,50946.0,66.0,93052.69,88475.3673,93411.056574,0.28,5
N,F,256199.0,456.0,702834.58,661788.9813,695953.077071,0.84,16
N,F,338008.0,319.0,489994.55,466709.0347,493553.665276,0.44,12
N,F,396444.0,127.0,212584.76,203609.766,210923.392772,0.25,6
N,F,418246.0,264.0,336293.58,311164.7213,322402.899666,0.78,11
N,F,1169415.0,312.0,500819.49,482378.9382,502432.96943,0.35,9
N,F,1340976.0,215.0,306120.98,285816.7134,295832.223568,0.41,7
N,F,1443993.0,426.0,696946.22,669076.2261,692211.09563,0.76,17
N,F,1458487.0,471.0,760985.78,730935.4017,753554.286362,0.77,19
N,F,1667344.0,346.0,560768.98,533615.038,545847.291773,0.57,12
N,F,2000799.0,205.0,300583.03,291511.1484,303049.409564,0.26,7
N,F,2141011.0,189.0,273682.93,258975.8945,273376.329816,0.54,10
N,F,2151194.0,86.0,101468.25,94615.632,99570.006864,0.22,3
N,F,2283117.0,13.0,16999.19,16149.2305,16633.707415,0.05,1
N,F,2378844.0,8.0,12983.04,12723.3792,13614.015744,0.02,1
N,F,2428078.0,122.0,181258.53,169708.0313,175938.118145,0.25,4
N,F,2679424.0,93.0,140660.82,126915.1416,134972.900586,0.39,4
N,F,29864.0,241.0,368863.92,355626.8981,367767.993447,0.24,8
N,F,844161.0,125.0,164206.79,157675.9639,163828.684275,0.42,7
N,F,844162.0,102.0,157818.29,145600.9075,151942.187745,0.23,3
N,F,1833143.0,117.0,189262.54,179636.023,184716.701554,0.16,3
N,F,2200563.0,103.0,164297.62,158135.228,162503.90708,0.14,3
N,F,2760034.0,29.0,49431.45,44832.4398,46760.899122,0.19,2
N,F,67185.0,424.0,612874.54,586290.3701,603577.367374,0.46,12
N,F,570175.0,141.0,243648.57,233519.2802,245031.394724,0.19,5
N,F,805666.0,28.0,44937.48,42241.2312,45620.529696,0.06,1
N,F,1365587.0,67.0,108911.79,103720.9872,109719.005412,0.25,5
N,F,1379806.0,35.0,59796.96,54976.1136,56625.397008,0.17,2
N,F,1756616.0,227.0,307361.48,292383.1114,300157.361158,0.46,8
N,F,1879340.0,176.0,277803.02,263359.8748,271733.75532,0.3,6
N,F,2006010.0,401.0,614864.58,586960.4093,607184.425184,0.62,13
N,F,2246965.0,23.0,30282.57,29324.0052,30244.227408,0.04,2
N,F,2744495.0,162.0,235815.24,216691.3805,224263.945858,0.55,7
N,F,2753574.0,186.0,258569.45,238623.7258,248331.535772,0.56,8
N,F,352821.0,98.0,143835.57,138615.1845,140818.617252,0.15,4
N,F,527812.0,81.0,131140.2,125692.2335,130643.040189,0.22,4
N,F,649075.0,36.0,61684.92,57573.3582,58171.83426,0.13,2
N,F,718202.0,305.0,409547.99,391410.1942,405076.260536,0.45,13
N,F,810004.0,177.0,235303.46,220994.3653,231148.447001,0.42,7
N,F,1081348.0,131.0,162660.35,149778.064,158285.00636,0.28,4
N,F,1551651.0,35.0,36858.15,33540.9165,35553.37149,0.09,1
N,F,1639592.0,371.0,573465.17,544337.2758,565077.11088,0.69,13
N,F,1798280.0,215.0,354511.05,345032.908,357886.693479,0.37,11
N,F,1927848.0,421.0,594293.99,563773.8436,592528.728291,1.08,20
N,F,1962885.0,259.0,393191.3,374317.9785,393686.600558,0.36,8
N,F,2667614.0,46.0,77271.72,71089.9824,71089.9824,0.08,1
N,F,157262.0,186.0,284269.74,267672.5169,273247.78541,0.48,8
N,F,541423.0,84.0,133201.8,125981.946,130415.9277,0.14,3
N,F,593989.0,284.0,390852.48,369399.2398,387274.950393,0.67,11
N,F,684983.0,142.0,198010.43,190868.8605,197563.095738,0.2,6
N,F,1276896.0,342.0,542922.05,512813.9534,532927.220127,0.75,14
N,F,1445264.0,261.0,419916.77,399289.0718,412303.38518,0.49,10
N,F,1547661.0,334.0,507918.79,483151.2747,505642.158199,0.67,14
N,F,1772197.0,68.0,77517.54,73154.286,77164.77744,0.14,2
N,F,1941513.0,113.0,165673.41,154677.4569,160139.08772,0.26,5
N,F,1941514.0,145.0,229062.16,213258.3951,223083.430175,0.64,9
N,F,1968728.0,110.0,121204.75,111880.9478,115096.949624,0.19,3
N,F,2383247.0,257.0,407753.23,387703.0808,405737.550573,0.57,10
N,F,159821.0,297.0,437789.05,416348.0776,435064.49476,0.48,10
N,F,384765.0,264.0,395585.88,375330.4396,385989.287758,0.35,7
N,F,555242.0,139.0,213945.65,208602.3077,211741.153931,0.13,5
N,F,648384.0,153.0,277454.69,263598.0204,272505.693968,0.47,9
N,F,1051625.0,70.0,118538.64,116287.7544,120422.497464,0.04,2
N,F,1461904.0,124.0,192006.93,185616.8925,192001.002927,0.18,5
N,F,1963621.0,189.0,306108.27,293313.5946,298330.808122,0.34,7
N,F,2512442.0,53.0,76298.44,70068.3418,72956.290304,0.24,4
N,F,45902.0,270.0,434378.12,418722.2452,426701.304451,0.5,10
N,F,189951.0,240.0,388105.93,364235.9684,380735.773752,0.74,12
N,F,895571.0,116.0,166699.27,158262.9976,168175.716488,0.23,5
N,F,1097260.0,225.0,335452.87,320679.9653,338162.06542,0.4,9
N,F,1932591.0,327.0,471316.45,440253.9012,456290.997739,0.88,15
N,F,2122792.0,253.0,353755.54,337089.4681,345624.028848,0.4,8
N,F,2253177.0,339.0,539169.78,512122.7501,532342.053082,0.59,11
N,F,2441263.0,366.0,554617.97,538108.7029,566619.871495,0.45,12
N,F,2576648.0,316.0,400090.18,380076.8718,396367.710048,0.61,14
N,F,42850.0,60.0,72897.16,72337.832,74401.69464,0.05,2
N,F,185508.0,28.0,50009.4,48509.118,49964.39154,0.03,1
N,F,778596.0,58.0,105791.6,99232.9512,105392.268348,0.1,2
N,F,795748.0,115.0,166201.91,159510.7137,165332.626917,0.1,3
N,F,1044827.0,121.0,188785.87,182831.2405,188115.189692,0.22,7
N,F,1044828.0,42.0,52683.38,50706.7192,54090.447627,0.08,3
N,F,1413999.0,75.0,100984.97,94090.964,95394.27204,0.15,3
N,F,1467624.0,81.0,127018.65,122028.0246,130143.176532,0.24,5
N,F,1701094.0,312.0,487746.91,456264.2324,478001.073354,0.68,11
N,F,1903166.0,209.0,294569.41,275278.4474,282964.494528,0.56,10
N,F,2137080.0,90.0,148381.73,141529.5536,150263.268436,0.2,5
N,F,2314071.0,269.0,389033.3,365060.0021,383729.120338,0.51,9
N,F,2698568.0,140.0,205819.51,198820.0156,210722.304584,0.26,6
N,F,2768771.0,529.0,777265.67,740560.0717,757114.979712,0.77,16
N,F,164869.0,162.0,241768.59,231447.852,241489.60632,0.19,5
N,F,441309.0,362.0,587717.17,554772.7789,571601.138969,0.68,12
N,F,1406156.0,195.0,300260.56,287440.9662,295825.361062,0.4,10
N,F,1665468.0,246.0,353128.32,333985.7282,345932.3774,0.65,11
N,F,2783278.0,123.0,163930.26,158337.413,162471.663872,0.21,6
N,F,15996.0,62.0,68045.6,68045.6,71824.422,0.0,2
N,F,56138.0,119.0,186285.33,175767.6398,182660.161172,0.37,6
N,F,82239.0,336.0,533977.66,517084.0687,536559.659162,0.48,12
N,F,528428.0,488.0,717332.25,689586.3897,716412.056571,0.6,14
N,F,1452576.0,104.0,166750.49,159751.1785,164669.415875,0.13,4
N,F,1760244.0,37.0,48181.03,47217.4094,48161.757588,0.02,1
N,F,2024857.0,152.0,214517.72,205870.0058,212045.098202,0.46,8
N,F,2168040.0,89.0,138265.09,132535.0718,133213.254038,0.13,3
N,F,2433945.0,62.0,69630.03,66644.3016,70642.959696,0.09,2
N,F,2521878.0,333.0,485774.7,464190.0624,483250.025268,0.39,9
N,F,2614949.0,327.0,495854.94,471624.1008,486676.985753,0.57,12
N,F,1363361.0,85.0,139993.3,129810.5158,132890.084674,0.28,4
N,F,1624776.0,52.0,65467.62,62594.8686,63055.797768,0.12,3
N,F,2126528.0,217.0,303863.23,286409.27,297662.442066,0.48,9
N,F,2366888.0,236.0,414963.99,395974.7522,410900.584541,0.4,8
N,F,2854486.0,51.0,75098.43,71779.3039,73165.229114,0.15,3
N,F,224352.0,230.0,335077.71,317767.137,329725.066948,0.49,9
N,F,462479.0,104.0,121217.15,115042.4456,122465.548888,0.17,3
N,F,654576.0,243.0,367500.38,343798.4914,366962.371599,0.57,9
N,F,790410.0,192.0,281013.86,265286.0153,275085.358284,0.37,7
N,F,1083848.0,134.0,234932.83,226048.2116,235922.057015,0.17,4
N,F,1227137.0,173.0,237414.51,227190.6981,238636.313001,0.36,7
N,F,1687410.0,24.0,40685.42,38011.197,39078.610515,0.24,3
N,F,1907167.0,252.0,337098.83,320969.9763,332921.399943,0.48,9
N,F,2157911.0,216.0,326913.35,308155.7439,318046.320643,0.52,9
N,F,2262083.0,207.0,344953.5,322453.809,342056.424828,0.37,6
N,F,2457052.0,304.0,439738.47,411684.011,430359.698128,0.74,12
N,F,2663103.0,492.0,774602.48,733696.2188,766444.045658,0.85,17
N,F,668132.0,183.0,296317.67,282772.6608,292268.128556,0.37,7
N,F,925701.0,73.0,93697.99,88423.7342,92379.118564,0.3,5
N,F,1587946.0,169.0,259850.8,244877.9734,255234.632438,0.33,6
N,F,1597994.0,117.0,185556.49,175860.1408,183792.232234,0.36,6
N,F,1662548.0,13.0,22560.85,22335.2415,22781.94633,0.01,1
N,F,1873152.0,241.0,364051.74,350208.4693,371510.859762,0.39,9
N,F,2426763.0,546.0,894858.55,854571.56,898900.226198,0.92,21
N,F,2505364.0,392.0,584448.17,557925.6321,583514.786301,0.63,14
N,F,2584989.0,289.0,381145.94,369380.5857,384516.035536,0.4,11
N,F,2841415.0,196.0,281554.17,271470.4707,285449.259127,0.19,5
N,F,158007.0,276.0,460661.95,444883.1082,462108.60624,0.47,12
N,F,515582.0,77.0,112776.84,108720.1118,113538.804264,0.07,2
N,F,798237.0,205.0,293710.27,280959.0879,290150.542987,0.34,7
N,F,1830700.0,51.0,87530.64,83366.1528,88439.397648,0.16,3
N,F,2558866.0,66.0,102669.66,96488.1294,101312.53587,0.12,2
N,F,1067581.0,59.0,78297.26,72027.134,76276.8387,0.13,2
N,F,1311741.0,309.0,470539.23,450397.791,465435.754624,0.59,16
N,F,2488441.0,236.0,390350.99,366159.5371,378112.071205,0.44,7
N,F,59958.0,338.0,484706.32,460608.7012,482110.635658,0.57,12
N,F,1238062.0,146.0,212207.23,204848.6027,211975.651825,0.14,4
N,F,1432741.0,454.0,651314.15,619990.0983,643524.448472,0.69,14
N,F,1854098.0,46.0,75469.44,69431.8848,71514.841344,0.08,1
N,F,1863353.0,511.0,830917.47,794749.3673,817853.668402,0.84,21
N,F,1995227.0,292.0,471017.04,452971.0607,472378.892787,0.4,12
N,F,224518.0,340.0,562492.36,535169.4755,555557.035346,0.91,18
N,F,547389.0,87.0,116078.11,110849.4035,114936.215805,0.28,5
N,F,605525.0,408.0,553776.44,528339.8354,551772.212702,0.66,15
N,F,881515.0,19.0,35004.91,32880.0544,33727.977312,0.21,3
N,F,918804.0,85.0,129945.79,122435.515,126210.505642,0.38,6
N,F,1544113.0,238.0,436595.82,403081.2704,418880.98854,0.55,7
N,F,1768275.0,482.0,742507.03,701992.8931,736231.763314,1.19,20
N,F,1823175.0,166.0,260742.77,249156.4003,258537.893999,0.49,9
N,F,151966.0,179.0,239744.1,229042.1251,239581.709441,0.37,7
N,F,354343.0,131.0,180338.68,171578.8414,182361.13488,0.28,7
N,F,489807.0,23.0,31014.81,30084.3657,30686.053014,0.03,1
N,F,1999851.0,413.0,613687.46,583422.5423,607192.85463,0.63,14
N,F,2046483.0,189.0,302362.63,295141.6987,307163.621244,0.27,9
N,F,2772949.0,155.0,244529.51,232037.0234,242197.001817,0.29,6
N,F,2851544.0,193.0,273786.88,261903.8674,274582.67965,0.28,7
N,F,2899222.0,138.0,209511.99,198905.997,211487.289972,0.26,5
N,F,45723.0,103.0,130530.29,123896.1064,128065.06768,0.16,3
N,F,57161.0,212.0,338630.25,326006.6087,337202.018903,0.4,10
N,F,232221.0,212.0,290741.42,272217.5324,282213.237635,0.57,10
N,F,315126.0,408.0,685540.61,648803.1751,673067.919329,0.72,15
N,F,924639.0,387.0,566887.22,540786.3595,556993.599944,0.59,14
N,F,1185015.0,167.0,236255.33,222656.5676,228592.06244,0.35,6
N,F,1438902.0,171.0,247117.69,238780.4709,251177.190517,0.24,7
N,F,48276.0,55.0,84311.5,76987.9292,79026.210172,0.12,2
N,F,438572.0,447.0,710816.9,668986.0096,692373.739554,0.95,15
N,F,1386756.0,64.0,107762.1,99488.2273,103144.957763,0.15,2
N,F,1717848.0,148.0,194766.31,189498.9125,194924.213405,0.22,6
N,F,2241494.0,143.0,197895.56,191480.9136,198653.13666,0.16,5
N,F,2879094.0,203.0,310362.36,294538.1964,306242.328406,0.41,8
N,F,2912438.0,361.0,541743.26,512500.5586,528431.25259,0.74,14
N,F,9329.0,324.0,480422.38,460280.0725,483232.211234,0.67,15
N,F,246212.0,313.0,476639.43,456400.6095,477700.016387,0.67,13
N,F,375247.0,616.0,849111.15,815913.4688,849996.990301,0.85,22
N,F,959720.0,102.0,168539.49,157372.3614,162176.82018,0.22,4
N,F,1316701.0,123.0,199240.13,189902.7836,198187.156226,0.17,4
N,F,1498747.0,231.0,380074.86,358005.6034,371367.90048,0.46,10
N,F,1560095.0,275.0,402014.1,383416.0299,394781.211301,0.56,13
N,F,1611912.0,426.0,665644.77,632551.562,651536.345602,0.78,17
N,F,2028496.0,287.0,446898.21,423884.2944,440266.153312,0.56,10
N,F,2038111.0,240.0,341019.34,320749.8133,329174.357008,0.52,9
N,F,2289589.0,139.0,190866.57,181246.872,184635.49198,0.45,8
N,F,2635027.0,447.0,700235.27,665369.744,695485.78312,0.67,14
N,F,1621892.0,382.0,579094.64,552997.6074,580197.15109,0.66,13
N,F,2005367.0,279.0,373849.24,363254.3158,373999.28595,0.26,8
N,F,2255574.0,81.0,108635.72,107463.638,109826.3185,0.03,3
N,F,286173.0,273.0,408270.47,388213.6961,407086.16636,0.52,10
N,F,375520.0,484.0,725451.59,689833.6301,709375.141924,0.81,17
N,F,1015030.0,281.0,406803.52,386413.0552,408537.673931,0.57,11
N,F,1201548.0,167.0,237768.49,231422.2842,238226.196036,0.3,8
N,F,1515282.0,120.0,213401.7,204638.016,209432.44308,0.23,4
N,F,85997.0,33.0,37914.0,37427.764,39134.78272,0.03,2
N,F,1014559.0,100.0,168064.81,156078.9961,161192.818891,0.33,5
N,F,1050499.0,197.0,323781.23,306999.6168,319441.894874,0.36,7
N,F,1495245.0,287.0,428507.01,402824.3744,418002.489798,0.91,16
N,F,1899460.0,526.0,758440.01,717829.0656,745103.210376,0.96,18
N,F,1975788.0,137.0,218448.69,209285.5939,214607.220672,0.19,5
N,F,2018784.0,77.0,125184.62,119848.1774,124135.437994,0.14,3
N,F,2111281.0,158.0,242132.92,227325.3296,233543.32203,0.33,6
N,F,2111282.0,188.0,283545.59,273609.8026,287216.14021,0.3,9
N,F,2453415.0,190.0,265415.03,250869.0576,266288.5164,0.51,10
N,F,2739286.0,164.0,234530.98,226332.6984,237914.248162,0.29,8
N,F,677673.0,199.0,291355.63,280251.3127,292108.387375,0.47,11
N,F,1062636.0,13.0,18435.3,17329.182,18022.34928,0.06,1
N,F,1165011.0,129.0,167526.04,154968.1734,164106.692538,0.23,3
N,F,1485962.0,246.0,397234.8,383363.4394,394765.412748,0.43,11
N,F,1571855.0,11.0,16693.6,15525.048,16767.05184,0.07,1
N,F,2042993.0,28.0,41772.36,38780.637,39642.64857,0.1,2
N,F,2079874.0,327.0,503077.45,481475.2564,503754.958783,0.54,11
N,F,2079875.0,49.0,79454.48,73098.1216,73098.1216,0.08,1
N,F,2114382.0,78.0,97199.86,90450.0396,95822.676468,0.23,3
N,F,2246895.0,308.0,465504.84,439747.9425,459152.27222,0.61,11
N,F,2354258.0,401.0,612873.4,578238.7911,599974.223979,0.7,14
N,F,57138.0,67.0,106354.73,100410.6263,101552.458445,0.21,5
N,F,80810.0,297.0,467315.83,445210.8947,459663.431774,0.59,11
N,F,234471.0,77.0,100771.11,96740.2656,100395.169056,0.08,2
N,F,489256.0,213.0,313375.76,292884.8629,301786.375288,0.53,8
